"plotcode" "wai" "sgdd"
"300787" -0.190649779705507 3125.47888888889
"300799" -0.161748073831951 3119.88611111111
"300821" -0.208266621705719 2890.08388888889
"300824" 0.0769447737083915 1689.10722222222
"300852" -0.107667768604816 2587.47333333333
"300865" -0.429825266199141 3964.23277777778
"300886" 0.0125008764907738 2498.6525
"300889" -0.197370021533737 2598.10666666667
"300890" 0.0677765228716922 2295.02666666667
"300896" -0.167917517824047 2611.48055555556
"300909" -0.483421147235781 3355.955
"300912" 0.221297073097394 2184.35166666667
"300917" 0.380912126004751 2407.50055555556
"300927" -0.0842611720263364 2817.34277777778
"300938" -0.25490573194749 2538.90444444444
"300950" 0.0752788026527449 2610.575
"300953" -0.223023836394498 3140.99
"300991" -0.151753679012477 2193.83388888889
"300993" -0.205175909366856 3120.475125
"301012" -0.0547944344542214 2816.70222222222
"301013" 0.0498814655962023 2161.38833333333
"301017" -0.0626429902603311 2238.15
"301049" 0.722068735254255 2138.8925
"301056" -0.210779865146217 3111.71611111111
"301068" 0.446529185843011 2320.91666666667
"301095" -0.0583404489328771 2395.23388888889
"301096" -0.335978962491509 2393.83166666667
"301100" -0.207155478062217 2578.49111111111
"301103" -0.118981360062511 2418.52222222222
"301109" -0.170489595102804 2747.765625
"301117" 0.521093034009568 2184.795
"301133" 0.190247333748986 2205.54166666667
"301140" -0.0428322272007988 2658.385
"301146" -0.0652291170706596 1977.09222222222
"301153" -0.360466170537296 2747.86666666667
"301167" -0.213548129327186 2230.62666666667
"301168" -0.0454405469059029 2301.515
"301170" -0.17778416091619 2463.11111111111
"301173" 0.0833811055810582 2289.98722222222
"301177" -0.388335653032274 3140.61055555556
"301181" 0.234091906842446 2557.15666666667
"301189" -0.193412858447964 3113.27
"301195" 0.0175325007351447 2356.65666666667
"301196" -0.161600645107632 2846.72111111111
"301233" -0.217771189136375 3182.510625
"301257" -0.151055672689944 2424.18333333333
"301261" -0.178009689252003 2069.65166666667
"301264" -0.150790869976445 2749.441875
"301265" -0.12810184547683 2830.0225
"301266" 0.127646106775538 2610.91333333333
"301293" 0.158089358380038 2363.443125
"301300" -0.181112918433124 3122.94222222222
"301307" -0.188943825180015 2816.16375
"301333" 0.0894546314565511 2477.03611111111
"301336" -0.0865265761338899 2651.97388888889
"301350" 0.00922148512655403 2743.871875
"301351" -0.234639559663997 2690.75555555556
"301368" -0.000562003675382517 2538.69944444444
"301383" -0.18518600405171 2268.37222222222
"301458" -0.250444590499954 2713.81333333333
"301461" 0.281639755318496 2245.699375
"301474" -0.564815721844008 3892.42833333333
"301476" 0.545390607274428 1628.67666666667
"301486" 0.322426668596287 2314.67055555556
"301507" 0.000791672370310765 2743.99277777778
"301515" -0.0465547094698946 2319.715
"301542" -0.135623060803024 2704.63611111111
"301583" -0.213919896160029 2412.42888888889
"301601" -0.0604332685820985 2423.11
"301603" -0.141066948140711 3021.38888888889
"301611" -0.356601519086379 2753.97944444444
"301619" -0.142773453108746 2758.28111111111
"301625" -0.333680812737414 2322.725625
"301626" 0.16279902345722 1805.97388888889
"301648" -0.155849766102374 2032.325
"301656" -0.13051176397508 2711.32111111111
"301658" -0.102076370523291 3132.92277777778
"301661" -0.0394065783320953 1999.391875
"301683" 0.122051404135042 2299.35166666667
"301728" -0.261861058018774 2625.19875
"301733" -0.193397433646695 3132.59555555556
"301736" -0.131736300454204 2755.079375
"301746" -0.0649823599010746 2592.47277777778
"301747" 0.915206921054862 1873.52555555556
"301766" 0.198919509844291 2340.46222222222
"301771" -0.0538122444563679 2397.23166666667
"301783" -0.0349792297617501 3268.51444444444
"301799" -0.0592057008915448 2544.16
"301816" 0.258061520754679 2189.66833333333
"301821" 0.0854715546880493 2378.14833333333
"301854" 0.0838992653325674 2365.93125
"301899" -0.0762484520428995 2044.86111111111
"301907" -0.396060088772376 2747.135
"301940" -0.512430756042879 3881.895
"301948" -0.259228057746431 3522.89055555556
"301953" 0.195983874176551 2380.28222222222
"301960" -0.164691054435176 2591.75555555556
"301969" -0.0915743688106309 2626.07111111111
"301988" -0.306603344084587 2965.02722222222
"301996" -0.248890860808479 2399.545
"302004" 0.0802282373826746 2129.93166666667
"302006" 0.33741458215468 1982.75125
"302013" -0.21076268400983 3147.33055555556
"302031" -0.33467356712422 2291.99944444444
"302035" -0.116142545431919 2674.31444444444
"302037" 0.159387167637868 2151.30277777778
"302060" -0.257906919896812 2912.26625
"302097" 0.186166227108066 2330.78166666667
"302106" -0.0222472382463497 1688.2775
"302108" -0.0844317029231143 2558.85375
"302109" 0.185830824958817 1476.03277777778
"302119" -0.233159167368282 2683.365
"302144" 0.481334082975553 1092.47888888889
"302161" -0.0447620770427553 1641.23944444444
"302173" 0.326653971190412 2388.77222222222
"302197" -0.415845880048929 3126.40444444444
"302210" -0.110276830678069 2273.54944444444
"302211" 0.123047821679933 2117.11944444444
"302212" -0.0930518340591431 2502.08666666667
"302255" -0.132329043926055 2681.86444444444
"302259" 0.240004635195648 1427.95388888889
"302265" 0.252670623257794 2408.19388888889
"302269" -0.145534066980761 2626.41333333333
"302310" 0.205299705096474 2504.08277777778
"302313" -0.241465099099043 3179.649375
"302328" -0.334180170178967 2304.79277777778
"302331" 0.16905961161064 2316.23555555556
"302346" -0.0415372780672405 2796.21666666667
"302353" -0.139552011816033 2653.94611111111
"302374" 0.242044929360703 2252.68875
"302398" -0.165029005573923 2489.56
"302410" -0.221448342581656 2038.01777777778
"302445" -0.0732813831866158 1837.16
"302455" 0.107291741136583 2376.36388888889
"302476" -0.316590353167289 2905.14222222222
"302477" 0.652878309363909 1658.99666666667
"302483" 0.388844997005527 2140.99944444444
"302484" -0.16334350306018 2589.17555555556
"302491" 0.00494653992628058 2371.76888888889
"302494" -0.0992768251920472 3021.90666666667
"302535" 0.499996906540749 1936.63888888889
"302551" 0.242251193329962 2431.13388888889
"302561" -0.388489237654741 2769.24444444444
"302564" 0.680157755304855 2289.90055555556
"302573" -0.109948583415465 2768.63444444444
"302574" 0.666562660483989 1568.59166666667
"302595" 0.387690622618525 2301.67111111111
"302602" -0.402609369893947 3267.71375
"302620" -0.167106802091989 3126.67611111111
"302621" -0.17046472950931 2736.14611111111
"302628" 0.203171576836192 2216.74388888889
"302639" -0.009241655647277 2609.645
"302649" 0.144122980352453 2635.005625
"302684" 0.477849899988419 2011.34888888889
"302721" -0.505200216945057 3377.83055555556
"302724" 0.223376830380639 2405.216875
"302729" 0.346137059933315 2503.00422222222
"302743" 0.388414509586464 1488.44222222222
"302753" -0.239476840644238 2616.14833333333
"302775" -0.237671270169018 2690.60888888889
"302784" -0.245039187384472 2697.61
"302785" -0.192629027212717 3122.83722222222
"302794" -0.22431818617494 3186.39072916667
"302795" -0.17282710872533 2624.42277777778
"302820" 0.0736059422559704 3146.68888888889
"302862" -0.201039365171414 2677.07055555556
"302869" 0.647192327282674 2310.47555555556
"302874" -0.333952103519073 3024.669375
"302878" -0.149556866568962 2620.08611111111
"302895" -0.382268272481768 2719.09944444444
"302897" 0.107320417797954 2449.8675
"302923" -0.205810665122745 2386.70611111111
"302955" -0.200952477543271 3062.20333333333
"302956" 0.0435841100135078 1405.88277777778
"302985" 0.248946488957883 2249.14444444444
"302995" 0.201647934749014 2641.5375
"303004" -0.425919011299177 3052.14277777778
"303005" 0.0188687202983828 1909.45833333333
"303008" -0.071290726602972 2205.76111111111
"303025" 0.0512460292865897 2306.02166666667
"303034" 0.368837506656424 1623.99666666667
"303043" -0.21354491752762 2602.82222222222
"303057" 0.866576925370253 1260.54722222222
"303059" -0.0342236484256845 1606.833125
"303084" 0.300697930042723 1588.53166666667
"303085" -0.10385175057627 2906.83666666667
"303094" -0.070413639414953 2816.01125
"303112" -0.128767924921486 2600.1825
"303123" 0.181283675839768 2437.38055555556
"303151" 0.239011712634014 1457.86
"303162" 0.215028588928943 2511.53444444444
"303172" -0.244085622652752 2510.75388888889
"303175" -0.0372131205711869 2515.09666666667
"303189" 0.146728718777217 2046.78944444444
"303206" 0.135970033600966 2265.03777777778
"303214" -0.229412435094427 3176.05625
"303223" -0.0881250737609723 2521.60444444444
"303228" 0.0773956300342276 2178.27
"303239" 0.365419126581911 2590.93333333333
"303256" -0.300438654049313 2836.56
"303263" 0.0119666242662451 2294.29
"303265" 0.579478839497975 2058.85555555556
"303278" -0.316334411137036 2866.91625
"303289" 0.270645401391721 2182.72777777778
"303326" -0.189362393661267 3114.45555555556
"303332" 0.108447765967129 2043.445
"303380" 0.00685639750972382 2729.37111111111
"303384" 0.0121811086301907 2816.17666666667
"303390" -0.232781434157543 2657.26222222222
"303398" 0.105150074834028 1516.13666666667
"303425" 0.0870115309886813 2405.18055555556
"303429" -0.116435055863373 2723.22833333333
"303436" 0.440047568711641 2209.95555555556
"303440" 0.463810191654611 2308.38444444444
"303441" -0.289994260531704 2884.67111111111
"303455" -0.00380569249357894 3193.77666666667
"303485" 0.0682576586281603 1630.23277777778
"303487" -0.0942770227335087 2028.105
"303490" 0.0874992649847617 2416.76388888889
"303492" 0.00249291223936991 3194.66166666667
"303495" 0.00756974049183989 2639.03222222222
"303498" -0.0233893559676159 2799.43611111111
"303508" 0.211069766451057 2444.1825
"303519" 0.0506094081342504 2272.835
"303545" 0.0364556454100463 2473.21555555556
"303550" -0.0187776232854362 2530.90333333333
"303571" 0.0497949873598435 2528.19666666667
"303573" -0.296271719614186 2724.085
"303577" -0.258344177752974 2563.086875
"303601" -0.14328366297284 2519.196875
"303611" -0.0198390459108322 2019.76333333333
"303633" 0.298721104713134 1922.415
"303655" 0.0643208008290678 3235.93444444444
"303672" -0.0730322397504889 2800.675625
"303685" 0.224112771452243 2261.53944444444
"303690" -0.209203930827967 3182.86277777778
"303692" -0.0191483072277375 2635.28722222222
"303709" 1.30693594314325 1738.17111111111
"303717" -0.168776685442503 3028.40444444444
"303744" -0.055737293649313 2935.95388888889
"303752" 0.000265451937797706 2556.14444444444
"303800" -0.183588679477089 2507.305
"303811" 0.201245614751057 2542.685
"303839" 0.219285925066354 2463.10166666667
"303856" -0.119598951553313 3095.34611111111
"303899" -0.128744022569957 2730.74666666667
"303914" -0.0773633619107799 2939.05333333333
"303954" -0.0181485810154904 2523.59777777778
"303965" -0.207522592939678 3074.68722222222
"304015" 0.265079775014475 2467.14944444444
"304019" 1.20926431412234 1709.58125
"304020" 0.149622417884214 2381.31555555556
"304027" 1.38316725021706 1670.873125
"304039" 0.353298416700071 2150.30611111111
"304052" -0.176584919727482 2445.81777777778
"304059" -0.107974920895677 3221.22111111111
"304079" 0.00962307333745571 2776.85222222222
"304098" 0.145347627977747 2509.49
"304110" -0.111534439328863 2192.335
"304111" -0.190975644846212 3225.19166666667
"304118" -0.197378237689105 2769.00777777778
"304138" -0.127745547343221 2748.04
"304153" 0.086685164917062 2156.44666666667
"304164" 1.12966257500164 1622.22111111111
"304173" -0.426026277544769 3124.625
"304180" -0.179649239764687 3043.815625
"304181" 0.00929266702029718 2536.55888888889
"304183" 0.224880348656082 1647.08
"304196" -0.287465744633222 3001.18333333333
"304204" 0.859376166374807 1330.39444444444
"304205" 0.751749108492379 687.531111111111
"304242" 0.0327894830807279 2876.55944444444
"304252" -0.195570341189755 2635.10666666667
"304265" 0.0429735094119124 2691.92888888889
"304295" 0.0292261116858472 2539.15777777778
"304297" -0.00300101805919322 2253.916875
"304323" -0.106123408045396 1719.31277777778
"304326" 0.319597169119044 1906.33611111111
"304331" -0.375223050704632 2792.83111111111
"304366" 0.118514585113689 2662.98333333333
"304378" -0.0364082726117103 2305.50388888889
"304420" -0.511156743644871 3383.91722222222
"304427" 0.300972955668637 2175.81555555556
"304434" -0.202528121505372 2459.85888888889
"304442" 0.190454123805053 2322.91722222222
"304443" -0.428097833707543 2986.31277777778
"304447" 0.055143583709114 2293.68277777778
"304482" -0.315387657595265 2621.64666666667
"304495" 0.665744706471803 2304.53055555556
"304503" 0.351027948464913 1891.95611111111
"304511" -0.294250125830326 3040.571875
"304519" -0.40654528276064 2967.575
"304565" -0.168929065561509 2240.86166666667
"304579" -0.00621359521398801 2158.9
"304585" -0.581302432827205 3862.638125
"304606" 0.149429778362264 2339.52833333333
"304627" -0.24877915399189 2318.04111111111
"304629" 0.0807855712594268 2657.78333333333
"304645" -0.224062419624779 2663.32
"304646" -0.0735572998836785 2903.50222222222
"304666" -0.555508489723527 4097.94674603175
"304684" -0.0695769900595503 1786.379375
"304723" -0.0605051129857767 2330.27
"304727" 0.723605420660749 1552.91666666667
"304728" -0.07814755088317 2506.23555555556
"304730" 0.0976050930955282 2796.36166666667
"304761" -0.339818470279677 2691.22
"304762" 0.0872196315964239 2728.46666666667
"304773" -0.571780345948338 3585.17015482696
"304815" 0.000491750130074741 2659.58166666667
"304819" 0.171936643875918 2285.44666666667
"304836" -0.32279567107008 3222.01666666667
"304838" 0.085965496654601 2363.27277777778
"304840" -0.175236488032001 2292.23833333333
"304844" -0.167514038108949 2720.04944444444
"304855" -0.0640058484580839 2400.08111111111
"304883" -0.141901795631223 2976.10333333333
"304908" 1.23940966343611 1630.71
"304939" -0.165680285370201 3200.53611111111
"304975" -0.208549172373525 2628.88444444444
"304980" -0.118661265533575 2440.15722222222
"304995" -0.262454303693629 2997.4825
"304996" -0.318712651677125 2232.845
"305011" -0.162820161376482 2958.985
"305024" 0.216762365539835 2230.45888888889
"305025" 0.158375497733272 2394.31388888889
"305045" 0.243811133182246 2246.720625
"305055" 0.837225308081491 1860.11555555556
"305123" 0.111496950508326 2280.62333333333
"305143" -0.135031880103532 2938.335
"305145" 0.228291406893685 1322.47166666667
"305189" -0.175253149435774 2736.96555555556
"305202" 0.0937467310569738 2292.50722222222
"305203" -0.11879472021876 2258.60444444444
"305224" -0.0629229625074974 2229.76388888889
"305257" 0.905217000548104 1987.04611111111
"305271" -0.302859649377351 2802.23333333333
"305273" -0.0568313723152899 2579.79388888889
"305276" -0.238483665901306 3194.2
"305293" 0.178241291047086 1264.65611111111
"305305" -0.408226380632128 2896.04111111111
"305323" 0.87853959710725 2061.689375
"305339" -0.253354100865101 2614.94722222222
"305350" -0.341217034482823 3073.33555555556
"305368" -0.205503579081645 2682.25388888889
"305369" -0.00678323436559294 2392.09888888889
"305376" -0.0331024787014973 1707.78111111111
"305379" 0.229431964885539 3441.12944444444
"305381" -0.563189736916896 3701.88833333333
"305385" -0.403083736024918 3047.93625
"305399" 0.104055088458894 2251.90611111111
"305411" 0.124762242008632 1695.32444444444
"305412" 0.207994181548965 1557.11277777778
"305429" -0.0789391914941309 2664.74
"305559" -0.0824516638976755 2431.23222222222
"305566" 0.166283319512748 2498.89333333333
"305597" 0.325049878520144 2227.33875
"305606" -0.150989396098311 3131.56611111111
"305609" -0.170750130872489 2603.035
"305610" 0.155341505685246 2350.48722222222
"305612" 0.143217123622245 1502.88555555556
"305613" 0.110941969411977 2278.98055555556
"305617" 0.784200793477916 2178.48722222222
"305636" 0.00271186842789142 2612.54277777778
"305649" 0.362616639721232 2175.828125
"305679" -0.159916646163124 2042.98833333333
"305681" -0.044869733538878 2539.83333333333
"305682" -0.526097673381251 3306.77125
"305689" 0.461823082194629 2010.63611111111
"305693" -0.338073107743293 2824.72166666667
"305704" -0.188379130968318 3047.18722222222
"305717" -0.517437174089086 2949.32222222222
"305732" 0.150601742445218 1312.44444444444
"305739" 0.0680847882051036 2515.35375
"305763" -0.0745584486473271 2274.2325
"305789" -0.129691565010126 2747.138125
"305792" -0.19011945098279 2497.935625
"305809" -0.1682257813218 2282.43277777778
"305821" -0.162251193159919 2435.72111111111
"305830" -0.179930353900988 2471.22
"305845" -0.118087667293075 2715.1925
"305850" -0.0712374992396529 2349.625
"305862" -0.213942128867318 2860.206875
"305863" 1.15247057595228 1806.105
"305893" 0.193528603300181 2324.996875
"305918" 0.250642623642925 2269.24333333333
"305920" -0.0316117966329372 2774.856875
"305931" 0.197992920167 2286.65666666667
"305954" 0.210993388211919 3343.88944444444
"305958" -0.216657192430889 2609.60444444444
"305962" -0.140325989231414 2976.28222222222
"305979" 0.957073333513344 1547.85777777778
"305980" -0.125761555209813 2329.82611111111
"305988" 0.353410100564829 2052.15944444444
"305992" -0.0645508996528005 2801.27388888889
"306022" -0.00913469791574904 2527.64444444444
"306028" 0.241578354113403 2064.596875
"306040" 0.180955634476668 2557.638125
"306056" -0.00890463462135263 2071.51722222222
"306061" -0.103511392927286 2292.54166666667
"306095" 0.308968403231739 2066.36888888889
"306102" 0.16042239973472 2341.87
"306107" -0.41777650369608 2818.34055555556
"306113" 0.154720376021211 2390.02722222222
"306129" -0.207623692505666 2781.22944444444
"306133" 0.743755255643917 722.097222222222
"306147" -0.559395267109985 3775.965
"306153" -0.458514294711179 2994.56944444444
"306172" 0.0434573394121351 2451.015625
"306179" -0.384793970818126 2487.61944444444
"306201" -0.20952621876411 2723.85944444444
"306209" 0.103286861826636 1844.79111111111
"306217" 0.500969703723423 2024.64
"306219" 0.0612090405979605 2107.99
"306221" 0.203746842269648 1485.87222222222
"306243" -0.155889069097768 2674.31444444444
"306252" -0.217922837643531 2455.10611111111
"306254" 0.244330991031027 2255.26777777778
"306259" -0.241673826739279 2540.34055555556
"306263" 0.103529174319964 2367.38722222222
"306266" -0.0309146088428904 2257.35277777778
"306289" 0.0226927747074059 2905.37222222222
"306299" 0.315680779711637 1713.20833333333
"306310" 0.246374415102057 1912.64555555556
"306320" -0.0201367256133378 2592.63777777778
"306323" 1.24045448394296 1725.97277777778
"306363" 1.54111152311001 1533.46111111111
"306368" 0.0278005108861705 3299.49888888889
"306378" 0.0659954291973222 2391.29722222222
"306384" -0.155420576130858 2121.54
"306385" 0.283187913238953 2258.84875
"306395" 0.663106704293346 1475.38
"306405" 0.0391146920037548 2582.16333333333
"306406" -0.249926227357675 2083.30166666667
"306437" -0.430668718828542 3310.165
"306440" 0.0185904049028956 1956.62444444444
"306457" 0.163701966565178 2302.94666666667
"306469" 0.254080294661321 2055.02611111111
"306481" 0.148038638891156 2347.61722222222
"306485" -0.062394400358386 2902.23111111111
"306511" -0.28933076452481 2618.85944444444
"306536" 0.0359231740409903 2390.25444444444
"306545" 0.148041676252741 2248.78555555556
"306552" 0.077878002913941 2413.69555555556
"306559" -0.193012372424928 2388.03222222222
"306560" 0.593280700903095 1654.29944444444
"306562" -0.302995116303292 2692.86944444444
"306603" -0.358689549541002 2870.705
"306641" -0.0173622718897097 2545.41875
"306648" 0.0487842173393537 2269.45375
"306649" 0.0757972506145772 2529.17222222222
"306655" 0.249142554956642 1745.54888888889
"306660" -0.109331484147002 2412.625
"306665" 0.163877573768857 2375.68111111111
"306688" -0.188076108177463 3113.46222222222
"306706" -0.241368445235144 2622.93
"306725" 0.681596993181035 1788.95166666667
"306737" 0.429332883756708 2036.0275
"306738" 0.170999769889709 1963.98777777778
"306753" -0.204905636249314 3144.28888888889
"306758" 0.239795733914982 2347.24222222222
"306763" 0.275839784839672 2173.27166666667
"306783" -0.039824556737239 2873.953125
"306817" 0.283104587704758 2357.73388888889
"306846" -0.242341955655058 3037.47111111111
"306859" 0.270347465024018 2527.655
"306891" 0.226265282175568 2238.12777777778
"306899" -0.119880880770729 2185.405
"306909" -0.074404775461955 2203.37833333333
"306912" -0.134396524804939 2595.055
"306915" 0.0268419057448319 3194.75833333333
"306926" -0.0368697564174417 2392.905
"306930" 0.123981304088266 1702.68666666667
"306958" -0.285720343771587 2265.94777777778
"306978" 0.220865332703495 2513.74055555556
"306983" 0.268769439141829 2058.995
"306992" 0.0867461745984074 2342.60388888889
"306993" 0.227487645622365 2440.76388888889
"306997" 0.146797066281646 2377.99388888889
"307007" 0.045917257221841 2650.75166666667
"307010" -0.114416879363889 2530.47166666667
"307021" 0.167021044821332 2246.05055555556
"307050" 0.197480593308901 3366.75611111111
"307051" 0.259977439544112 2132.18388888889
"307054" -0.446334840288837 3127.27722222222
"307057" -0.330069986202391 2719.66722222222
"307071" 0.274130635983893 2246.24625
"307077" -0.207209925249584 2478.60444444444
"307078" -0.0627571259160521 2685.38444444444
"307082" -0.0114223891604133 2654.585
"307091" -0.147261301282436 2424.21222222222
"307093" 0.33748243079855 2378.22333333333
"307106" 0.0493443589772985 1787.60888888889
"307107" 0.200562801000879 1625.03833333333
"307125" -0.109963131953122 2795.159375
"307134" -0.439119580470815 3004.05388888889
"307138" -0.374922649232469 2951.16166666667
"307142" -0.163974861998514 2625.79388888889
"307148" 0.0109875891981484 1297.394375
"307161" -0.108119387708152 2097.18888888889
"307180" -0.0693730134895902 2808.19333333333
"307194" -0.0348569277016948 1429.923125
"307217" 0.285492392382348 3360.82722222222
"307231" -0.0919817908055493 2469.29833333333
"307239" -0.154782534518568 2557.66055555556
"307270" -0.165563093426934 2603.80444444444
"307275" 0.20611619035607 1304.24944444444
"307284" -0.0174623560263264 2000.955
"307309" 0.0529780361616053 2441.71277777778
"307318" 0.359101123508307 2578.42777777778
"307329" -0.23450784687597 2653.283125
"307342" 0.0859417163542826 2733.25722222222
"307344" -0.024035310630116 2359.45333333333
"307346" -0.0146395837715067 2665.975
"307367" -0.392345816562887 3516.76944444444
"307384" -0.161820353836629 2314.22888888889
"307397" 0.36052772422903 2459.08888888889
"307401" 0.131806164850924 2374.73666666667
"307407" -0.0563098791410403 2834.07111111111
"307412" -0.091745956092788 2088.18777777778
"307414" 0.102704579757058 2290.03666666667
"307419" -0.171071479951299 2219.72333333333
"307434" 0.205763750647097 1650.14555555556
"307454" -0.0402708519729172 2175.04444444444
"307455" 0.415919557092154 2182.590625
"307456" 0.251815432574507 2350.86777777778
"307472" -0.203829390798345 2673.98555555556
"307475" -0.12612722769047 2791.375
"307480" -0.0431751671894815 2382.45
"307492" -0.415973592389173 3497.16111111111
"307497" 0.0413655070012828 1836.26944444444
"307498" -0.215858479321043 2696.81722222222
"307503" 0.791126674877703 1006.705
"307510" 0.338957616579655 2349.38055555556
"307520" 0.695362563478348 1275.42777777778
"307567" -0.148808902952544 2725.761875
"307578" 0.0799197457244592 2473.22166666667
"307594" 0.0173828064995626 1496.35722222222
"307599" -0.280811539606084 2779.43
"307604" 0.255744355316896 2193.24333333333
"307631" 0.0752904128239074 2644.29388888889
"307641" 0.215523699875108 2344.47166666667
"307644" -0.140240737249903 2682.75666666667
"307650" -0.354899710454888 2429.285
"307653" -0.243325861646274 3164.47875
"307662" -0.269985675425201 2740.791875
"307679" 0.110010710618225 2599.43222222222
"307680" -0.247581655596159 2669.76777777778
"307684" -0.449772903289283 2849.46
"307706" -0.437723611782379 3399.71125
"307717" -0.0607170525666053 2474.18777777778
"307736" -0.355475628607586 3171.35722222222
"307763" 0.460107163834871 2301.88111111111
"307794" -0.440031329296323 3172.93944444444
"307797" -0.508976732922798 3369.313125
"307806" 0.738131105275226 1582.74277777778
"307825" -0.125420880122199 2612.62833333333
"307831" 0.639745118078745 1219.89833333333
"307832" -0.0964995512325639 2540.81388888889
"307859" 0.260433908939034 2209.99666666667
"307868" -0.532354783018272 3757.63388888889
"307876" 0.783005168908179 1752.14888888889
"307884" 0.368678808516222 1167.91888888889
"307890" -0.32196935735832 2794.95055555556
"307902" 0.426240433126096 1760.80833333333
"307910" -0.0351570366012368 2628.35888888889
"307920" 0.344439773608811 1350.15055555556
"307934" -0.212711297652895 2242.065
"307938" -0.212080008773702 2654.02277777778
"307975" -0.282581256829203 2631.92888888889
"307981" 0.251116848632969 1990.17222222222
"307989" 0.0300888175866372 2527.29555555556
"307990" 0.483222734284167 1980.53777777778
"307997" -0.14755772438988 2388.64111111111
"308004" 0.161931939770996 3339.92222222222
"308017" 0.281544148467619 1941.91333333333
"308029" -0.0407446617164395 1847.96277777778
"308037" -0.142709777797427 2850.53277777778
"308050" -0.538085613798742 3203.35166666667
"308086" 0.399249419779878 2371.18888888889
"308091" -0.242453231020518 2589.51166666667
"308092" 0.228751918874484 2481.15055555556
"308105" -0.155310521914346 2612.53222222222
"308118" -0.183523883283759 3089.93277777778
"308129" 0.45707164304376 2039.650625
"308130" 0.831656904565919 1917.74222222222
"308133" -0.161727979225843 2688.12333333333
"308152" 0.387643375147935 2227.095
"308181" -0.584332104054892 3583.44
"308188" -0.555974522201964 3492.12166666667
"308208" -0.0665675017340693 2979.46277777778
"308246" 0.026045893604737 2505.61277777778
"308248" 0.0486404891483752 3212.98722222222
"308252" 0.0128729621349853 2709.95125
"308253" 0.105796508454989 2095.87
"308277" 0.239146682764254 1282.19
"308305" -0.203902305931657 2760.49444444444
"308307" -0.0690767496932897 2437.75111111111
"308314" 0.348218405948599 2235.37722222222
"308320" 0.129397443130574 1670.715
"308355" 0.240194059094279 2456.255
"308393" -0.103243566216634 2319.7075
"308415" 0.171464113107364 2252.52722222222
"308423" -0.106540441812099 2456.60055555556
"308426" 1.34091850854909 1573.73111111111
"308437" 0.172854315531114 1568.74222222222
"308487" 0.391056261928394 2524.08777777778
"308496" -0.0587160531776544 3032.64055555556
"308511" 0.183699844771873 2245.04388888889
"308533" -0.409213335982068 2531.62111111111
"308536" 0.0355163366363485 2500.471875
"308543" 0.0115908139356353 2552.91444444444
"308561" 1.07119150608295 1366.87555555556
"308571" 0.268024609825413 2193.11444444444
"308609" 0.275246417774201 2401.685
"308622" 0.416323345745267 2261.10555555556
"308625" 0.18732375940754 1476.16388888889
"308637" -0.0614892804535073 1929.33222222222
"308647" -0.25960864591712 2589.06555555556
"308680" 0.113245740737184 3239.32888888889
"308688" 0.307143962422868 2046.185
"308727" -0.448939153916992 2947.53222222222
